Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,005930.KS,AAPL,NVDA,005930.KS,AAPL,NVDA,005930.KS,AAPL,NVDA,005930.KS,AAPL,NVDA,005930.KS,AAPL,NVDA
Date,,,,,,,,,,,,,,,
2024-03-01,,178.37904357910156,82.2377700805664,,179.24283570733874,82.2587632789389,,176.11530099131116,79.39519341361544,,178.26982726346276,79.95991273750697,,73563100.0,479135000.0
2024-03-04,72438.6640625,173.85154724121094,85.19428253173828,72535.3778996996,175.63870116419773,87.6510508748539,71568.2395277036,172.55087478393426,83.67704554275812,71858.3810393024,174.8940486462885,84.08783505356324,23210474.0,81510100.0,615616000.0
2024-03-05,71278.1015625,168.9070587158203,85.9249496459961,72341.95382462686,170.8133675141066,86.05789246708638,71278.1015625,168.4106236594959,83.37910949267872,72148.5261406038,169.54249498191575,85.23126463609206,19505125.0,95132400.0,520639000.0
2024-03-06,70504.3828125,167.91416931152344,88.65969848632812,71084.66579861111,170.01906401050476,89.68323533367624,70310.95515046296,167.47730408815008,86.99045903620946,70794.52430555555,169.8403395327639,87.98201274018054,21547905.0,68587700.0,582520000.0
2024-03-07,69827.3984375,167.7950439453125,92.62689971923828,70891.25076826524,169.51270494606766,92.7248547713437,69827.3984375,167.28868565722726,89.56129169773,70697.82307176247,167.94396839769192,90.11703886606277,14516963.0,71765100.0,608119000.0
2024-03-08,70891.2421875,169.51271057128906,87.48823547363281,70987.95602404502,172.46153602621885,97.35575222228928,70214.24533168486,167.73547973060533,86.46669660091352,70407.6730047749,167.7950495135339,95.09477882297772,19271349.0,76267000.0,1142269000.0
2024-03-11,70020.8125,171.518310546875,85.73503875732422,70697.80930593923,173.13669366515666,88.75666054013853,69924.09867058012,170.82330450374639,84.12776749206648,70504.38164709945,171.70695829072324,86.38973999977979,9740504.0,60139500.0,678364000.0
2024-03-12,70891.2421875,171.99485778808594,91.87124633789062,71084.66986059003,172.7891567808166,91.91822205763889,69730.67614895976,169.79068527950514,86.11086395561675,70214.24533168486,171.91542637381357,88.00900332244493,13011654.0,59825400.0,668075000.0
2024-03-13,71664.953125,169.9098663330078,90.84671020507812,71664.953125,171.9551763303205,91.4624276728691,71084.67010374494,169.54249409126064,88.39482167096672,71278.09777749663,171.53817270319811,91.01363415420467,15243134.0,52488700.0,635713000.0
2024-03-14,71858.375,171.76651000976562,87.90404510498047,72051.80265814267,173.06716728584055,90.60482099682989,71181.37819650068,170.82328653971078,86.56065394827854,71955.08882907133,171.67715534575908,89.53630642599725,22545539.0,72913500.0,602318000.0
2024-03-15,69924.1015625,171.3892364501953,87.79710388183594,71278.0952303769,171.3892364501953,89.50532731640718,69924.1015625,169.07584723661714,86.21782728727133,70987.95373011757,169.94957779625068,86.89051814443762,22580555.0,121752700.0,642086000.0
2024-03-18,70407.6796875,172.4813995361328,88.41481018066406,70601.10737894918,176.4429567936847,92.3630123531095,70117.53815032623,172.2828285408912,87.04542992766956,70214.25199605082,174.31821532960825,90.34693053361582,11520348.0,75604200.0,668976000.0
2024-03-19,70407.6796875,174.82456970214844,89.35739135742188,70601.10737894918,175.350789645184,90.50286685393166,69343.82738452953,171.7963128554373,84.97138422754449,69924.11045887705,173.09697026746844,86.66061131736247,15376066.0,55215200.0,672171000.0
2024-03-20,74372.9453125,177.39608764648438,90.33094024658203,74663.0868416775,177.39608764648438,90.36892499415599,70987.96080542913,173.84161109695287,88.18291459146306,71278.10233460664,174.46712406809783,89.75619692788968,50106297.0,53423100.0,479063000.0
2024-03-21,76694.0625,170.1481475830078,91.3934555053711,76694.0625,176.22452301821235,92.60590946151324,75146.641314628,169.62192763151074,90.3639246898217,76597.34867591424,175.78765774149878,92.25806799689252,44569799.0,106181300.0,480372000.0
2024-03-22,76307.2265625,171.0516357421875,94.24617004394531,77274.36504871673,171.81614985448238,94.73494632617268,75243.3742276616,168.84746321582597,90.79273767099636,76984.22350285172,170.53533912024872,91.0995974210595,26724761.0,71160100.0,586719000.0
2024-03-25,75630.234375,169.6318359375,94.9588394165039,77177.65605019181,170.71406054011143,96.72203796887115,75243.37895620204,168.24180892635403,93.46752046670314,76984.22834079283,169.3538335652694,93.89832441902517,18703996.0,54288300.0,552136000.0
2024-03-26,77274.359375,168.49998474121094,92.51895141601562,77467.7870580413,170.19778406175462,96.33122190575376,76597.36248435544,168.37090678526505,92.45998010784325,77080.9316919587,168.78791039294236,95.80745785714453,30551494.0,57388400.0,513648000.0
2024-03-27,77177.6484375,172.0742950439453,90.20899963378906,77371.07612781954,172.3622358242069,93.1976391484463,76597.36536654136,168.8971141151568,89.08251272541551,76597.36536654136,169.19497814129184,93.06969894575073,17424595.0,60273300.0,586067000.0
2024-03-28,78499.8984375,170.25735473632812,90.31495666503906,78694.20511680075,171.00200728609337,91.25852807692272,76945.44500309406,169.29426955996547,89.15248296936366,77139.7516823948,170.5254338962422,89.95911557929476,25084812.0,65672700.0,435212000.0
2024-03-29,80054.3515625,,,80151.50490177487,,,78597.05147337682,,,78888.51149120145,,,27126366.0,,
